Store_ID,Metratura_scaled,FTE_scaled,PTE_scaled,QAC_Oct_scaled,QAC_Nov_scaled,QAC_Dec_scaled,QAC_Jan_scaled,QAC_Feb_scaled,QAC_Mar_scaled,TNPS_Oct_scaled,TNPS_Nov_scaled,TNPS_Dec_scaled,TNPS_Jan_scaled,TNPS_Feb_scaled,Tipologia_encoded,Localita_encoded,area_encoded,SM si/no_encoded,Provincia_encoded,Footfall,night_Fixed_CB_%_scaled_200,midday_Fixed_CB_%_scaled_200,CB_Night_scaled_200,CB_Midday_scaled_200,CB_Weekend_scaled_200,night_MEAN_scaled_ARPU_200,night_MIN_scaled_ARPU_200,night_MAX_scaled_ARPU_200,midday_MEAN_scaled_ARPU_200,midday_MIN_scaled_ARPU_200,midday_MAX_scaled_ARPU_200,weekend_MEAN_scaled_ARPU_200,weekend_MIN_scaled_ARPU_200,weekend_MAX_scaled_ARPU_200,night_Fixed_CB_%_scaled_500,midday_Fixed_CB_%_scaled_500,CB_Night_scaled_500,CB_Midday_scaled_500,CB_Weekend_scaled_500,night_MEAN_scaled_ARPU_500,night_MIN_scaled_ARPU_500,night_MAX_scaled_ARPU_500,midday_MEAN_scaled_ARPU_500,midday_MIN_scaled_ARPU_500,midday_MAX_scaled_ARPU_500,weekend_MEAN_scaled_ARPU_500,weekend_MIN_scaled_ARPU_500,weekend_MAX_scaled_ARPU_500,night_Fixed_CB_%_scaled_1000,midday_Fixed_CB_%_scaled_1000,CB_Night_scaled_1000,CB_Midday_scaled_1000,CB_Weekend_scaled_1000,night_MEAN_scaled_ARPU_1000,night_MIN_scaled_ARPU_1000,night_MAX_scaled_ARPU_1000,midday_MEAN_scaled_ARPU_1000,midday_MIN_scaled_ARPU_1000,midday_MAX_scaled_ARPU_1000,weekend_MEAN_scaled_ARPU_1000,weekend_MIN_scaled_ARPU_1000,weekend_MAX_scaled_ARPU_1000,Footfall_classif
81,0.2323651452282157,0.375,0.0,0.11570247933884298,0.2782874617737003,0.10256410256410256,0.171875,0.05,0.06976744186046513,0.948181818181818,0.5379999999999999,0.409,0.857,0.8,3,3,0,0,0,0.24997573993207184,0.36228287841191065,0.4231769272688628,0.15319800842589046,0.10494063577173496,0.3260723860589813,0.14706771741482222,0.9443595890218216,0.02189304894544463,0.2253485416592003,0.9917524987755982,0.022348130003959386,0.13036656823172255,0.9185135984081038,0.0754449565351139,0.6782542447990968,0.60736343755844,0.4092678638704007,0.3320356649503956,0.4187021223157102,0.14706771741482222,0.9443595890218216,0.02189304894544463,0.2253485416592003,0.9917524987755982,0.022348130003959386,0.13036656823172255,0.9185135984081038,0.0754449565351139,0.6375903832248734,0.6330328302769034,0.26104204299932704,0.2305458151808168,0.2278008004817058,0.20519809362769856,0.9692390639504328,0.25332241374755005,0.28659763947083217,0.9864304218255951,0.4075168475135689,0.25141587865639503,0.9780748598772556,0.3091161198939951,1
192,0.1867219917012448,0.125,0.0,0.049586776859504134,0.3211009174311927,0.05128205128205128,0.140625,0.06666666666666668,0.04651162790697674,0.3763636363636363,0.531,0.63,0.7855000000000001,0.8,1,200,1,0,22,0.264919941775837,0.4475524475524476,0.5330002740361307,0.05361930294906166,0.06319417847567982,0.05730563002680965,0.15644641697225825,0.9904101901056026,0.02013582885410197,0.11923747764500288,0.9917524987755982,0.022545696339303777,0.13901598575454074,0.9832557811140374,0.08560229821719212,0.5323362123446387,0.4901048801063737,0.1471807107873917,0.13751098832098455,0.13225229184980536,0.15644641697225825,0.9904101901056026,0.02013582885410197,0.11923747764500288,0.9917524987755982,0.022545696339303777,0.13901598575454074,0.9832557811140374,0.08560229821719212,0.4959497206703911,0.4419346327591711,0.10122905819431162,0.09573902879608967,0.08750841214181987,0.1203379018006463,0.9951360382704236,0.1043557161065679,0.1330931344252636,1.0,0.11516067866628925,0.14456724054213688,0.9956702929093548,0.3110046273487869,1
85,0.3692946058091287,0.25,0.0,0.09090909090909093,0.20489296636085627,0.16666666666666666,0.25,0.06666666666666668,0.13953488372093026,0.7572727272727272,0.514,0.7929999999999999,0.9,0.65,2,106,2,1,51,0.2218340611353712,0.4303178484107579,0.6836018414195503,0.31214094216775184,0.261585599387208,0.21691880505553424,0.17576583467865453,0.9904101901056026,0.023152469029349608,0.20138948903278192,0.9917524987755982,0.06345737264733614,0.14246059119329613,0.9809321210531592,0.03386195613424789,0.7690333825558595,0.6797927271465548,0.10234836117041317,0.08577169408514379,0.07112583197287455,0.17576583467865453,0.9904101901056026,0.023152469029349608,0.20138948903278192,0.9917524987755982,0.06345737264733614,0.14246059119329613,0.9809321210531592,0.03386195613424789,0.8354255535242738,0.8202416128050367,0.0579109552651153,0.04877271278291362,0.04138331031062941,0.097053103485069,0.9906848390813696,0.04331721281546165,0.14732794693600226,0.9978287704433748,0.053227887840730334,0.13894168753534575,0.9950387756623034,0.03037726696792302,1
395,0.2489626556016597,0.375,0.0,0.09917355371900828,0.051987767584097865,0.14102564102564102,0.15625,0.16666666666666666,0.18604651162790692,0.9409090909090908,0.0,0.7000000000000001,0.9335,0.8420000000000001,3,140,1,0,61,0.2845220766618147,0.21153846153846154,0.41436060608103403,0.03868249712753735,0.07430103408655687,0.05955572577556492,0.28058267177791657,0.9904101901056026,0.018405445122419442,0.2331340889606672,0.9917524987755982,0.02341181398678301,0.14150105706717053,0.9991868859077846,0.06261393511804668,0.7911399835635737,0.6561589341821308,0.22202687429360798,0.20670601532085892,0.17199861861107624,0.28058267177791657,0.9904101901056026,0.018405445122419442,0.2331340889606672,0.9917524987755982,0.02341181398678301,0.14150105706717053,0.9991868859077846,0.06261393511804668,0.7251864939144091,0.690350798381383,0.1200722558707895,0.12921049835299114,0.1005162398611554,0.0941463012278061,0.9934994720943272,0.03441776072719737,0.14905030880884773,0.9999474266987324,0.04652800101674414,0.11917532376612586,0.9992020712817452,0.05656027038441009,1
5,0.16182572614107885,0.375,0.4,0.19834710743801653,0.10703363914373087,0.11538461538461538,0.265625,0.18333333333333326,0.3953488372093023,0.6972727272727273,0.667,0.5379999999999999,0.7795000000000001,0.875,1,1,0,0,1,0.07937894226103832,0.28790786948176583,0.4902394778185732,0.1983914209115281,0.6238988893144389,0.2346801991574109,0.4630541126898312,0.9904101901056026,0.06506201460055754,0.6906588486896854,0.9797664337525288,0.7974066028419696,0.4674560149668618,0.980933324816203,0.4531201243105921,0.4863590434489727,0.4972714180506084,0.3724726861735527,0.7261082506592994,0.37532964962953663,0.4630541126898312,0.9904101901056026,0.06506201460055754,0.6906588486896854,0.9797664337525288,0.7974066028419696,0.4674560149668618,0.980933324816203,0.4531201243105921,0.4695429522468314,0.5028678982391032,0.27644954485885315,0.5431232954344207,0.2990826337973294,0.4125336353792193,0.9809665131747708,0.15284066778208075,0.5771469048008177,0.9887698599544216,0.7389451665655955,0.4882804128356231,0.9725169704837956,0.4610563449986579,0
216,0.4730290456431535,0.25,0.0,0.02479338842975207,0.1896024464831804,0.11538461538461538,0.09375,0.13333333333333333,0.18604651162790692,0.8863636363636364,0.8079999999999999,0.556,0.8270000000000001,0.8,1,227,3,1,32,0.1324599708879185,0.1851851851851852,0.6871982967600497,0.01953274607430104,0.03906549214860207,0.0259479126771352,0.4334010925753836,0.9904101901056026,0.016708429372129345,0.35562177667219635,0.9917524987755982,0.013039074709750948,0.30317269432429417,0.9991868859077846,0.025744471953664062,0.7192103356677132,0.5719101035680447,0.02021851061157856,0.04345096069320608,0.02765917367826197,0.4334010925753836,0.9904101901056026,0.016708429372129345,0.35562177667219635,0.9917524987755982,0.013039074709750948,0.30317269432429417,0.9991868859077846,0.025744471953664062,0.5939985538684021,0.4096119617689833,0.03244430276626644,0.04183048206000072,0.028512733326249425,0.3631016356652124,0.9951360382704236,0.07252666298287723,0.6322005970519257,0.9837291588129641,0.6554086947131356,0.5246651877319706,0.9919738039188188,0.4807895673673442,0
157,0.2282157676348548,0.5,0.0,0.02479338842975207,0.3119266055045872,0.0,0.046875,0.0,0.0,0.4545454545454546,0.524,0.818,0.8145,0.741,2,82,3,0,35,0.3682678311499272,0.3841463414634145,0.7003495140499363,0.124473381846036,0.12715434699348907,0.16411336652623515,0.36836846426674735,0.9904101901056026,0.12976851613906049,0.2712486104677216,0.9917524987755982,0.030627542218845605,0.3144816941809977,0.9815888831941184,0.09079441390617124,0.6493331820907131,0.6934515270354608,0.07635313324124074,0.06592992590732136,0.08038741680271255,0.36836846426674735,0.9904101901056026,0.12976851613906049,0.2712486104677216,0.9917524987755982,0.030627542218845605,0.3144816941809977,0.9815888831941184,0.09079441390617124,0.5610783156237702,0.6025509894657266,0.05978819112386216,0.032798498211313004,0.0414098749690079,0.3706180928874263,0.9938056772147872,0.2351887568772451,0.3083537560480865,0.9989456145590536,0.02711607182210978,0.4434894229957596,0.9872778761286176,0.22470832015263686,2
152,0.15767634854771784,0.5,0.0,0.09090909090909093,0.3302752293577982,0.0641025641025641,0.203125,0.11666666666666667,0.18604651162790692,0.4963636363636363,0.6,0.758,0.8975,0.654,1,72,2,1,40,0.35827268316351285,0.3073446327683616,0.5354983274234106,0.3378016085790885,0.2960551512830333,0.2821237073918039,0.27537014341564675,0.9904101901056026,0.08696833995137214,0.3237679840742311,0.9917524987755982,0.1460925694002512,0.2302678874170612,0.965422608263328,0.09232478974305668,0.5462984322663393,0.5128077144843681,0.2691196785131232,0.2333291473062916,0.2271442923521286,0.27537014341564675,0.9904101901056026,0.08696833995137214,0.3237679840742311,0.9917524987755982,0.1460925694002512,0.2302678874170612,0.965422608263328,0.09232478974305668,0.5530023781212842,0.5136418395629747,0.2380901781603089,0.2036623809017816,0.18379201643466864,0.21378133698114526,0.9599914423222708,0.2454867788320233,0.2540290603269429,0.9885576758503944,0.13043265884277375,0.2722243905278872,0.9828648038752856,0.2351383475023253,2
220,0.14522821576763487,0.0,0.6000000000000001,0.1322314049586777,0.1865443425076453,0.10256410256410256,0.109375,0.13333333333333333,0.04651162790697674,0.6972727272727273,0.5,0.7390000000000001,0.9485,0.7390000000000001,1,231,2,0,84,0.2240659873847647,0.19689119170984454,0.3772350212675866,0.07276905400229798,0.09574875526618154,0.09814247414783607,0.20552090406695087,0.9904101901056026,0.016440665282542025,0.19498943078356412,0.9818277003129318,0.020556300431618303,0.15854563824576284,0.9927867718567788,0.0947057471857077,0.3404054691183404,0.3345471474010253,0.04445560718322241,0.05425091046088158,0.05280673113148311,0.20552090406695087,0.9904101901056026,0.016440665282542025,0.19498943078356412,0.9818277003129318,0.020556300431618303,0.15854563824576284,0.9927867718567788,0.0947057471857077,0.39754644234139497,0.3419353309190541,0.0334714695569015,0.03170049233166862,0.02905288137994545,0.14025892198415513,0.9929812441189088,0.10103623890241573,0.20373275319013828,0.9955824945545724,0.131384782455739,0.1837351942527876,0.9684310519788454,0.08883616551445248,1
98,0.15352697095435686,0.375,0.0,0.09917355371900828,0.1559633027522936,0.0641025641025641,0.21875,0.13333333333333333,0.18604651162790692,0.6227272727272727,0.655,0.7590000000000001,0.8160000000000001,0.457,3,117,0,1,10,0.28947113051916545,0.304,0.4277540045579001,0.04672539256989658,0.04021447721179625,0.03073535044044428,0.4015801135929666,0.9904101901056026,0.01746193779481113,0.4333110058966441,0.9920125531985818,0.019995668412855827,0.3770980886517369,0.9991868859077846,0.023469030602397863,0.4360808086796704,0.4614244951384972,0.16739922139897026,0.4530955669973628,0.2836556574155469,0.4015801135929666,0.9904101901056026,0.01746193779481113,0.4333110058966441,0.9920125531985818,0.019995668412855827,0.3770980886517369,0.9991868859077846,0.023469030602397863,0.4350013238019592,0.4563070867283059,0.1781603088584281,0.31778415329578863,0.1976144936776113,0.5522829443277117,0.9337380248475644,0.5064475729705766,0.4683854880803024,0.951338645113058,0.368552813280624,0.5665283394064871,0.970064615247801,0.7138280427053174,1
237,0.35684647302904565,0.375,0.0,0.2396694214876033,0.0948012232415902,0.038461538461538464,0.3125,0.31666666666666665,0.18604651162790692,0.5963636363636364,0.485,0.688,0.8200000000000001,0.667,3,41,1,1,26,0.34847161572052404,0.24719101123595505,0.670805151487075,0.06702412868632708,0.08119494446572194,0.07975871313672922,0.16466018441162056,0.9904101901056026,0.007061159673763825,0.2355656196017308,0.9917524987755982,0.017852230472733405,0.17180073535692353,0.9991868859077846,0.2468679019986473,0.5054719081375593,0.5075684608069636,0.21185482858219265,0.2575662438779355,0.1927037548662565,0.16466018441162056,0.9904101901056026,0.007061159673763825,0.2355656196017308,0.9917524987755982,0.017852230472733405,0.17180073535692353,0.9991868859077846,0.2468679019986473,0.5139276106627537,0.5454957814385726,0.19289483937236568,0.2107817093472178,0.17565437608472356,0.13652946665011467,0.9501671808898472,0.13701636978024267,0.1628353442259597,0.9876575272203142,0.04104156369607047,0.1806526334379568,0.9780748598772556,0.4503417660016823,2
264,0.25311203319502074,0.375,0.4,0.11570247933884298,0.2996941896024465,0.20512820512820512,0.203125,0.15,0.20930232558139533,0.5163636363636364,0.544,0.604,0.7855000000000001,0.634,1,274,0,0,15,0.2826783114992722,0.12125162972620597,0.1866860776327512,0.5863653772500957,0.9142091152815012,0.8638931443891229,0.3586868823407771,0.9890998824594334,0.10117924676581133,0.4408080210377356,0.964914727937471,0.23088988869097074,0.39192588324039457,0.9721479334457926,0.16200092425679374,0.21669226896614044,0.18107008765962848,0.1922642220268743,0.29976139645862115,0.2832632173803843,0.3586868823407771,0.9890998824594334,0.10117924676581133,0.4408080210377356,0.964914727937471,0.23088988869097074,0.39192588324039457,0.9721479334457926,0.16200092425679374,0.5588435374149661,0.610713194216234,0.020614174901710764,0.02812311833669819,0.03064676088265505,0.35163501631474203,0.9951360382704236,0.03213804724803146,0.44794734905988254,0.9999951305341479,0.03199868024061616,0.4573176549574625,0.9926514359352996,0.1109855232248182,1
58,0.1867219917012448,0.625,0.2,0.14049586776859505,0.27522935779816515,0.14102564102564102,0.40625,0.2333333333333333,0.32558139534883723,0.8136363636363636,0.821,0.7829999999999999,0.912,0.478,1,76,1,0,13,0.27054827753517713,0.25263157894736843,0.5744134572819832,0.035235541937954806,0.09459977020298736,0.0829662964381463,0.3030542611063189,0.9857322982795834,0.023422774701353902,0.2571168656741797,0.9660526307812372,0.04431481396332383,0.15787942455212126,0.920077145097496,0.023279446812356032,0.5207999841900357,0.6031553344180396,0.06253924400351626,0.12306919502699988,0.08760831344970489,0.3030542611063189,0.9857322982795834,0.023422774701353902,0.2571168656741797,0.9660526307812372,0.04431481396332383,0.15787942455212126,0.920077145097496,0.023279446812356032,0.5760310528869481,0.6066629616026497,0.07278716395707151,0.10817128891722452,0.08349714872666737,0.10571248933272093,0.9510387321834948,0.023617210140996228,0.15689673374322988,0.9885610466309296,0.12986241570964036,0.1377753949392898,0.978499795829612,0.0876974830783197,1
291,0.17012448132780086,0.375,0.2,0.08264462809917356,0.12538226299694188,0.0641025641025641,0.125,0.08333333333333333,0.13953488372093026,0.61,0.655,0.636,0.9285,0.812,3,72,2,1,40,0.16176613294517225,0.3642276422764228,0.7003495140499363,0.2343929528916124,0.15281501340482573,0.1653581003446955,0.2876957136432283,0.9882066701827814,0.020163529636744032,0.33901186988440474,0.9917524987755982,0.028807031738815644,0.2673554877185501,0.9969638391018094,0.039455481195014006,0.5809804881587061,0.6088276979895378,0.2738917493407008,0.20155720205952526,0.19604734396584209,0.2876957136432283,0.9882066701827814,0.020163529636744032,0.33901186988440474,0.9917524987755982,0.028807031738815644,0.2673554877185501,0.9969638391018094,0.039455481195014006,0.5787546933667084,0.61219499453173,0.2261892112067439,0.1831544646335848,0.185695816951794,0.2876645615876107,0.938301479888522,0.3050609678594742,0.3517746819030916,0.9576726000600856,0.1326815709245061,0.3718272555268207,0.9722895859729868,0.31766285539725336,0
116,0.27800829875518673,0.25,0.0,0.1487603305785124,0.2691131498470948,0.038461538461538464,0.046875,0.05,0.04651162790697674,1.0,0.6920000000000001,0.55,0.8160000000000001,0.455,1,135,1,1,23,0.1593401261523532,0.1694915254237288,0.2504635243246018,0.04404442742244352,0.07813098429720414,0.058023745691306014,0.20174642541564125,0.9904101901056026,0.020452730204472108,0.2562371779643086,0.9917524987755982,0.029315333820073706,0.1819641027787529,0.9936916722318884,0.1025135849677046,0.2480557203985383,0.2280294937739741,0.03943237473314078,0.05512997613964587,0.03922830591485622,0.20174642541564125,0.9904101901056026,0.020452730204472108,0.2562371779643086,0.9917524987755982,0.029315333820073706,0.1819641027787529,0.9936916722318884,0.1025135849677046,0.3784748788574343,0.3207771121091194,0.04608082740055963,0.05337725356851911,0.042777954875500304,0.14458397335155393,0.9951360382704236,0.034831568144190736,0.20618728306417566,1.0,0.04173754087413743,0.19529021087812384,0.9878850630038256,0.09668879013137337,0
273,0.2738589211618257,0.375,0.0,0.1652892561983471,0.2568807339449541,0.16666666666666666,0.140625,0.05,0.11627906976744184,0.6790909090909091,0.632,0.536,0.8165,0.462,3,71,3,0,12,0.0804463852498787,0.4259259259259259,0.6871982967600497,0.04021447721179625,0.031022596706242817,0.031070471083875912,0.3114639358013825,0.9904101901056026,0.02751002523077796,0.28950098913074,0.9917524987755982,0.025882556254019688,0.2604566981958819,0.9991868859077846,0.019468387093522128,0.6665191055637735,0.621740736925115,0.2299384654024865,0.14190631671480594,0.1577294989325631,0.3114639358013825,0.9904101901056026,0.02751002523077796,0.28950098913074,0.9917524987755982,0.025882556254019688,0.2604566981958819,0.9991868859077846,0.019468387093522128,0.6474066892874455,0.6204416390236781,0.1459285233591896,0.10629405305847768,0.12551801083838066,0.2641651134308419,0.9337380248475644,0.14996337222693745,0.3601989338771037,0.9999967305014992,0.21224932509155275,0.38747914539396855,0.8957089612869606,0.4052319289856565,0
61,0.2655601659751037,0.625,0.0,0.14049586776859505,0.0856269113149847,0.15384615384615385,0.15625,0.25,0.18604651162790692,0.5854545454545454,0.639,0.47600000000000003,0.7935000000000001,0.3670000000000001,3,72,2,1,40,0.4796700630761766,0.2064516129032258,0.4681686577298876,0.05821524320183837,0.17387973956338565,0.08397165836844121,0.6508163822357274,0.9904101901056026,0.04529705050525788,0.7462596131666008,0.9917524987755982,0.18491151764644745,0.5533200681740049,0.972307085425482,0.20185765078400614,0.4269741013510218,0.43369984876784734,0.20356649503955795,0.33994725605927417,0.2471744317468291,0.6508163822357274,0.9904101901056026,0.04529705050525788,0.7462596131666008,0.9917524987755982,0.18491151764644745,0.5533200681740049,0.972307085425482,0.20185765078400614,0.4145595353339787,0.4429381136739703,0.1827294300995289,0.3456947543654589,0.22452892005808808,0.6046652503604066,0.9396084137609488,0.4726709141514538,0.6645418230338224,0.9895902182169964,0.6346124721427471,0.6310393888467785,0.668557243858641,0.6739239108456857,2
6,0.1867219917012448,0.125,0.2,0.02479338842975207,0.01529051987767584,0.038461538461538464,0.078125,0.08333333333333333,0.20930232558139533,0.6063636363636364,0.778,1.0,0.8235,0.462,1,6,2,0,3,0.05608927704997575,0.3333333333333333,0.4687964745263639,0.40559172730754495,0.3397165836844121,0.2815013404825737,0.2616509324100799,0.9871924619115436,0.06655422262195584,0.29857219048231304,0.9885304095758712,0.08527987474415669,0.2472525400879675,0.9959406432438468,0.17670942718678648,0.5957095709570956,0.4642062890417441,0.1329900791159111,0.11139017958056008,0.0923018962702499,0.2616509324100799,0.9871924619115436,0.06655422262195584,0.29857219048231304,0.9885304095758712,0.08527987474415669,0.2472525400879675,0.9959406432438468,0.17670942718678648,0.5888888888888888,0.4665057424962268,0.03846562533205823,0.0316296532426593,0.026772748202458115,0.20081667438693973,0.9933265195573312,0.06396906714426387,0.26950888876195256,0.9985658553532356,0.07361631000561382,0.28235544476413565,0.9991177460658268,0.1713102299397362,0
386,0.12863070539419086,0.25,0.0,0.0743801652892562,0.15902140672782875,0.038461538461538464,0.078125,0.016666666666666666,0.06976744186046513,0.4809090909090909,0.0,0.696,0.889,0.667,1,73,1,1,41,0.14721009218825815,0.5,0.9074811863656486,0.092301800076599,0.11374952125622367,0.08449827652240521,0.1391844322557168,0.9904101901056026,0.01597482044746146,0.0937472784379289,0.9917524987755982,0.015667869190215226,0.08694836165711907,0.9991868859077846,0.04036112764498835,0.9769120079036102,0.8134515998979833,0.05751601155343464,0.07647871405249278,0.05921135250533719,0.1391844322557168,0.9904101901056026,0.01597482044746146,0.0937472784379289,0.9917524987755982,0.015667869190215226,0.08694836165711907,0.9991868859077846,0.04036112764498835,0.8594594594594595,0.8239432321127668,0.07186625579995043,0.06637622640172848,0.057893245492862976,0.03016721537823952,0.9878658299926396,0.035124595931810665,0.08518336418999893,0.9942379538785612,0.04213432757462295,0.06609133409132384,0.9964553172017928,0.3665563639006609,0
368,0.14937759336099585,0.375,0.2,0.1322314049586777,0.4678899082568808,0.16666666666666666,0.28125,0.11666666666666667,0.3023255813953488,0.9063636363636364,0.6920000000000001,0.645,0.758,0.8640000000000001,1,373,2,1,40,0.2359049005337215,0.4252199413489736,0.8524104639642489,0.2600536193029491,0.2562236690923018,0.26962849482956724,0.20015503223552245,0.9904101901056026,0.0629510900527999,0.1937304655304113,0.9917524987755982,0.023583136688233315,0.1746851821371429,0.9991868859077846,0.08294740404770233,0.7599227664701954,0.8492151684111982,0.08526937084013562,0.08401356272761523,0.08840889112143664,0.20015503223552245,0.9904101901056026,0.0629510900527999,0.1937304655304113,0.9917524987755982,0.023583136688233315,0.1746851821371429,0.9991868859077846,0.08294740404770233,0.726919140225179,0.8667814250791939,0.0343923777140226,0.031913009598696564,0.0337946729005065,0.11279481084378028,0.9951360382704236,0.060355955786705065,0.1539090658867388,1.0,0.015974013256164994,0.19687944950689884,1.0,0.2482469110401117,1
148,0.24481327800829875,0.375,0.2,0.0743801652892562,0.2691131498470948,0.038461538461538464,0.046875,0.05,0.13953488372093026,0.3854545454545454,0.523,0.7140000000000001,0.769,0.6070000000000001,2,161,2,1,69,0.42882096069868997,0.2126582278481013,0.5246447161545389,0.15013404825737264,0.1321332822673305,0.1901570279586365,0.2889992712855038,0.9835015785035192,0.05633543317241513,0.3261679783735992,0.9848345238921756,0.04014782442099053,0.21143516401041812,0.9922151543385974,0.12197675906069,0.3800476250156661,0.5202576049896463,0.04922767801079996,0.043325379881954035,0.062350872786638215,0.2889992712855038,0.9835015785035192,0.05633543317241513,0.3261679783735992,0.9848345238921756,0.04014782442099053,0.21143516401041812,0.9922151543385974,0.12197675906069,0.3912126537785589,0.4995247219236146,0.019941203556122267,0.02068501399072008,0.023505295221903446,0.2334996271151403,0.991250917706624,0.053721977004783684,0.26967302685848715,0.9969208249584304,0.03145014175080387,0.2484839741295213,0.9981052440492996,0.11626360767668688,2
54,0.3775933609958506,0.0,0.0,0.231404958677686,0.039755351681957186,0.1794871794871795,0.28125,0.4833333333333333,0.3023255813953488,0.7781818181818181,0.8420000000000001,0.595,0.8785000000000001,0.679,6,73,1,0,41,0.35827268316351285,0.3406113537117904,0.7606801167613271,0.08655687476062811,0.20643431635388731,0.15066066641133666,0.4073970748781362,0.9904101901056026,0.10271991820743916,0.42607563646713204,0.9855946508398274,0.08168640063871405,0.3417624654249536,0.9991868859077846,0.15180209574684425,0.5653914772495131,0.6615509463185993,0.09092050734647747,0.17242245384905186,0.151262087153083,0.4073970748781362,0.9904101901056026,0.10271991820743916,0.42607563646713204,0.9855946508398274,0.08168640063871405,0.3417624654249536,0.9991868859077846,0.15180209574684425,0.6196414653156664,0.6688987812995506,0.13611730953139942,0.17468919349697162,0.14042078418871534,0.2367880573289713,0.9849592389611408,0.1002349227479434,0.30083219125007266,0.9933807442816239,0.2269681839219598,0.3064410837631569,0.9939176203754356,0.5775724297776427,2
134,0.3983402489626556,0.25,0.0,0.02479338842975207,0.3394495412844037,0.038461538461538464,0.03125,0.03333333333333333,0.09302325581395347,0.4609090909090909,0.56,0.72,0.769,0.7690000000000001,3,76,1,1,13,0.19747695293546824,0.2376237623762376,0.5965258376360855,0.03753351206434316,0.18345461509000385,0.1022117962466488,0.3031371387959057,0.9119953364479316,0.024124962088240616,0.2252753513384091,0.9917524987755982,0.03285351949880769,0.16617113417288898,0.920077145097496,0.04803886875506865,0.5498857578065499,0.6076851190245808,0.0796182343337938,0.1524551048599774,0.101846037925405,0.3031371387959057,0.9119953364479316,0.024124962088240616,0.2252753513384091,0.9917524987755982,0.03285351949880769,0.16617113417288898,0.920077145097496,0.04803886875506865,0.592081485132249,0.5845153997641739,0.07165373853292246,0.1163886232423051,0.09203768639535297,0.13333662473974528,0.9510387321834948,0.03371984298327806,0.1825991221870279,0.9885610466309296,0.12986241570964036,0.15821883126457692,0.978499795829612,0.0876974830783197,1
84,0.17012448132780086,0.125,0.2,0.09917355371900828,0.021406727828746176,0.14102564102564102,0.0625,0.1,0.20930232558139533,0.7918181818181818,0.721,0.838,0.9475,0.733,0,105,3,0,28,0.23755458515283845,0.4511784511784512,0.7216852081655165,0.3400995787054769,0.3726541554959786,0.31980084258904634,0.25172210718876725,0.9904101901056026,0.040575276134722636,0.2639904272970073,0.9837357435595973,0.03719000148486129,0.2468144213363217,0.9911100353939212,0.11758644698489187,0.8063139647298063,0.7180145719102599,0.11151576039181213,0.1221901293482356,0.10485997739545397,0.25172210718876725,0.9904101901056026,0.040575276134722636,0.2639904272970073,0.9837357435595973,0.03719000148486129,0.2468144213363217,0.9911100353939212,0.11758644698489187,0.7970819304152638,0.7594167176211999,0.031346296886622035,0.034356958169517934,0.029469061027875183,0.18939647144224656,0.9951360382704236,0.03791817259379685,0.2330510785423416,0.9964317603068152,0.02868669407449162,0.2819088857858778,0.9978048981917635,0.11184811216500118,1
164,0.3236514522821577,0.0,0.8,0.05785123966942149,0.03363914373088685,0.11538461538461538,0.09375,0.08333333333333333,0.16279069767441862,0.3745454545454545,0.72,0.455,0.5,0.444,1,175,1,1,71,0.22785055798156234,0.2222222222222222,0.17207523183618806,0.0160857908847185,0.013787820758330141,0.01187284565300651,0.2039417816957508,0.9947192808703604,0.016884074867609664,0.177447434764274,0.9967816070274788,0.0023320847498767144,0.09938561485951936,0.9991868859077846,0.02119233853293527,0.43167360214282297,0.31695904156841864,0.07760894135376115,0.06253924400351626,0.05473753610448324,0.2039417816957508,0.9947192808703604,0.016884074867609664,0.177447434764274,0.9967816070274788,0.0023320847498767144,0.09938561485951936,0.9991868859077846,0.02119233853293527,0.3993150684931506,0.3449405186469046,0.0928700456912124,0.08040236602557291,0.07286243048914391,0.09721132340417317,0.9947375865563254,0.08709127160679732,0.1422815067562878,1.0,0.11250200820914216,0.14092629800520085,0.989566521490358,0.2767019779836942,1
277,0.2655601659751037,0.375,0.0,0.0743801652892562,0.021406727828746176,0.05128205128205128,0.078125,0.08333333333333333,0.02325581395348837,0.7490909090909091,0.47600000000000003,0.737,0.7885,0.5,1,3,0,1,0,0.13051916545366327,0.2982791586998088,0.5084663977056493,0.1991574109536576,0.2412868632707775,0.2322864802757564,0.31506856785223464,0.9904101901056026,0.023682225689466745,0.3879887056085785,0.9917524987755982,0.03494215641276942,0.2857961984610047,0.98299113593935,0.13633639575134554,0.6091143767842131,0.6092015196397705,0.4181841014692955,0.4201933944493282,0.3353949516513877,0.31506856785223464,0.9904101901056026,0.023682225689466745,0.3879887056085785,0.9917524987755982,0.03494215641276942,0.2857961984610047,0.98299113593935,0.13633639575134554,0.6222672064777328,0.5875793756959363,0.3847270924095916,0.3324832642652216,0.28712411008394434,0.2739685928374683,0.9396084137609488,0.31500382023950185,0.3433194956154165,0.9559912562044164,0.36667218510426985,0.344216630352582,0.9729267982561812,0.30554649445845034,0
